p,rp
100.0,1.1286801797614598
97.59951941723406,1.1233240329780276
93.26033468832199,1.1129821951220003
86.97490026177834,1.0974666300404947
81.11308307896873,1.082703493012905
77.10903136432563,1.0722672220103238
75.64633275546291,1.0681851000060452
70.54802310718645,1.053158155335026
65.79332246575683,1.038864759112246
61.35907273413176,1.0252076318343675
60.84557081424255,1.0235310218990263
57.2236765935022,1.0108955351285136
53.366992312063125,0.997147993317661
49.77023564332113,0.9840436918627847
47.928215310894956,0.9770099572992254
46.41588833612782,0.9708242263184197
43.28761281083057,0.9574420686111507
40.37017258596554,0.944718362857859
38.0656488943412,0.9326033468832199
37.64935806792467,0.9302616115756882
35.11191734215131,0.9172463476910517
32.74549162877728,0.9049674453289813
30.538555088334157,0.8932834798779343
29.99248143275073,0.8902150854450388
28.48035868435802,0.8811101621974724
26.560877829466868,0.8691827901849458
24.770763559917114,0.8578226889228299
23.544889883547444,0.8497534359086445
23.101297000831604,0.8466177335020348
21.544346900318846,0.8349820533294996
20.09233002565048,0.8239139555723615
18.73817422860385,0.8133458899395318
18.469843329125986,0.8111308307896873
17.475284000076847,0.8023250449676944
16.297508346206453,0.7916079206900333
15.199110829529332,0.7813847341896011
14.464572470809788,0.7742636826811273
14.174741629268048,0.7712443373259948
13.219411484660288,0.7607135086466513
12.32846739442066,0.7506767039184961
11.497569953977356,0.7410993794553428
11.331834834623724,0.7390722033525778
10.722672220103231,0.7310818314761067
10.0,0.7213353130020055
9.326033468832199,0.7120699677557261
8.864455386913104,0.7054802310718644
8.697490026177835,0.7029182523658006
8.111308307896872,0.6934073785943753
7.56463327554629,0.6843393853851646
7.054802310718645,0.6756794918293156
6.92902670365055,0.6734150657750824
6.5793322465756825,0.6666568796381565
6.1359072734131725,0.6578120982388642
5.722367659350217,0.6493836353684883
5.410134108469935,0.6428073117284322
5.3366992312063095,0.6411426113619187
4.977023564332112,0.6325354289888497
4.641588833612779,0.6243120113560962
4.328761281083059,0.616424582544511
4.222481508854505,0.6135907273413174
4.037017258596556,0.6082805938680307
3.7649358067924674,0.6002111866045328
3.5111917342151315,0.5925139008711126
3.293091526961616,0.5857020818056667
3.2745491628777286,0.5850785464742517
3.0538555088334154,0.5771597833505433
2.848035868435802,0.569616717590905
2.656087782946687,0.5623803599157409
2.573850719581066,0.5590810182512224
2.4770763559917115,0.5549142435887331
2.31012970008316,0.5473556154326293
2.1544346900318843,0.5400607760803032
2.0236439924892267,0.533669923120631
2.009233002565047,0.5329139757566268
1.8738174228603839,0.525291538039891
1.7475284000076838,0.5179832827006748
1.6297508346206444,0.5109155496725745
1.606526663749577,0.5094138014816381
1.5199110829529339,0.5034465009032332
1.4174741629268055,0.49608899539304735
1.3219411484660293,0.48897683192829866
1.2876859097674458,0.4862601580065355
1.232846739442066,0.4816443782401784
1.1497569953977356,0.474277530102299
1.072267222010323,0.46720395232027767
1.040824287202009,0.464158883361278
1.0,0.4599759487333749
0.9326033468832199,0.45274148359584854
0.8697490026177834,0.4457732569274314
0.8468574274837732,0.4430621457583881
0.8111308307896874,0.4386095877035432
0.7564633275546289,0.43148972692479426
0.7054802310718644,0.4246592391917579
0.6933756465466736,0.4229242874389499
0.6579332246575681,0.4176034926258286
0.6135907273413173,0.4106866926926191
0.5722367659350217,0.4040525478153147
0.5702074601529403,0.40370172585965547
0.533669923120631,0.3971153495510926
0.49770235643321115,0.390478989512875
0.47099153811853756,0.38535285937105296
0.464158883361278,0.38398295145402456
0.43287612810830584,0.37732694198174543
0.40370172585965547,0.37098695149245997
0.38992530280940857,0.3678379771828635
0.3764935806792468,0.3646395119021262
0.3511191734215131,0.3583350282288235
0.32745491628777285,0.3523248199363961
0.3230039822885404,0.35111917342151316
0.3053855508833415,0.34615944433275603
0.2848035868435802,0.340209067860304
0.267861520346323,0.3351602650938843
0.26560877829466867,0.3344603651091985
0.24770763559917108,0.3285500470158279
0.231012970008316,0.3229435324528502
0.22242293148308404,0.31992671377973836
0.2154434690031884,0.3173766355301283
0.20092330025650468,0.31183345290205555
0.18738174228603843,0.3065611956151875
0.18454253606678378,0.30538555088334157
0.17475284000076838,0.30117731591045765
0.16297508346206444,0.2959745192215113
0.1531212253523656,0.29150530628251775
0.1519911082952934,0.2909711680073541
0.1417474162926805,0.28582147558215965
0.1321941148466029,0.2809371044977262
0.12717611172658527,0.2782559402207124
0.12328467394420661,0.2760932312882678
0.11497569953977356,0.2712659534919609
0.10722672220103231,0.26667704798012176
0.10552957940393777,0.26560877829466867
0.1,0.2619952909358779
