p,rp
100.0,1.3059382854574295
95.19049148193602,1.291549665014884
93.26033468832198,1.2858630934049813
86.97490026177834,1.266124266796591
81.11308307896873,1.2467329447632443
77.13569522585229,1.2328467394420666
75.64633275546291,1.2277328733655055
70.54802310718645,1.2090959355656592
65.79332246575683,1.190779726121025
62.37661519299054,1.1768119524349985
61.35907273413176,1.1727271596959539
57.22367659350219,1.15519563223896
53.366992312063125,1.1380226916168923
50.25792731954161,1.1233240329780276
49.77023564332113,1.1210629020056144
46.41588833612782,1.104509563034013
43.28761281083057,1.0882168454477559
40.39313983669249,1.0722672220103238
40.37017258596554,1.0721431975697948
37.64935806792467,1.0564422734126335
35.11191734215131,1.0409248651301304
32.74549162877728,1.0255985911161498
32.447277459747845,1.0235310218990263
30.538555088334157,1.0106001094684745
28.480358684358016,0.9958336614317369
26.560877829466868,0.9812992923538347
26.02994839316165,0.9770099572992254
24.770763559917114,0.9670756321594776
23.101297000831604,0.9530959127157201
21.544346900318846,0.9392932432009207
20.835912962517547,0.9326033468832199
20.09233002565048,0.9257472219142968
18.73817422860385,0.9123904540590684
17.475284000076847,0.8991841639124566
16.66947424521959,0.8902150854450388
16.297508346206453,0.8861742124970117
15.199110829529332,0.8732684026193887
14.174741629268048,0.8604955015838349
13.352252794282883,0.8497534359086444
13.219411484660288,0.8480556417619441
12.32846739442066,0.8359137100569789
11.497569953977356,0.8239909056190937
10.722672220103231,0.8121340981037479
10.661267558468356,0.8111308307896874
10.0,0.8005948395741589
9.326033468832199,0.7892911623873866
8.697490026177835,0.7780678140860655
8.49776279162843,0.7742636826811271
8.111308307896872,0.7670821492313782
7.56463327554629,0.7563067326863749
7.054802310718646,0.7456405383859217
6.760776416220331,0.739072203352578
6.579332246575683,0.7351130193603552
6.1359072734131725,0.724794436133313
5.722367659350217,0.7146001284067378
5.374228890588334,0.7054802310718644
5.3366992312063095,0.7045188374957471
4.977023564332112,0.694741728916552
4.641588833612779,0.6850998955156193
4.328761281083059,0.6755164246084757
4.264478421802741,0.6734150657750824
4.037017258596556,0.666166483596724
3.764935806792467,0.6569672613561576
3.511191734215131,0.6478487010841599
3.3802772460019925,0.6428073117284322
3.2745491628777286,0.6388314300075533
3.053855508833416,0.6299682523752952
2.848035868435802,0.6211835618746688
2.681581989188622,0.6135907273413174
2.656087782946687,0.612453122414657
2.4770763559917115,0.6038567752217547
2.31012970008316,0.5953059655917842
2.1544346900318843,0.5866619408730274
2.138618386484378,0.5857020818056667
2.009233002565047,0.5780257900416823
1.8738174228603839,0.5694259643992233
1.7475284000076838,0.5607838319430569
1.7245522817025414,0.5590810182512224
1.6297508346206444,0.5522065764131272
1.5199110829529339,0.5436579617311318
1.4174741629268055,0.535103307323053
1.4015325849074531,0.533669923120631
1.3219411484660293,0.5266746847601333
1.232846739442066,0.5182890850545707
1.1497569953977356,0.5098860139318266
1.1454075036382312,0.5094138014816381
1.072267222010323,0.5016626955470627
1.0,0.4935031524149761
0.9400054756339556,0.48626015800653555
0.9326033468832199,0.4853868133755158
0.8697490026177834,0.4774059052236954
0.8111308307896873,0.4694751587192776
0.7744504069097871,0.464158883361278
0.7564633275546289,0.46161527967665067
0.7054802310718644,0.4538973749826927
0.6579332246575681,0.4462202079389685
0.6396878978244913,0.4430621457583881
0.6135907273413173,0.4386619956914919
0.5722367659350217,0.4312311655955544
0.533669923120631,0.42386175330996434
0.5290882339977862,0.4229242874389499
0.49770235643321115,0.41667430291875535
0.464158883361278,0.4095549171969657
0.43835321636566055,0.40370172585965547
0.43287612810830584,0.4024930713156724
0.40370172585965547,0.3956109441033143
0.3764935806792468,0.38879629867511495
0.3636151658368608,0.38535285937105296
0.3511191734215131,0.3821057580986713
0.32745491628777285,0.37554997054847883
0.30538555088334157,0.36905310223899207
0.30152853150086245,0.36783797718286343
0.2848035868435802,0.3627210604018399
0.26560877829466867,0.35647710889494855
0.25012442188992545,0.35111917342151316
0.24770763559917108,0.3503066460207581
0.23101297000831597,0.34430337323170823
0.2154434690031884,0.33835179646775454
0.20762467934930798,0.33516026509388425
0.20092330025650468,0.3325047716114134
0.1873817422860384,0.326781479860741
0.17475284000076838,0.32111244375277126
0.17228444303537538,0.31992671377973836
0.16297508346206444,0.31558644634674504
0.1519911082952934,0.3101405142417162
0.14297281809774814,0.3053855508833415
0.1417474162926805,0.30475807664765026
0.1321941148466029,0.299523851376623
0.12328467394420664,0.2943412484096637
0.11871451425708214,0.29150530628251775
0.11497569953977356,0.2892530087998676
0.10722672220103231,0.284273628084762
0.1,0.27934152425912373
